T_K,status,rho_l_molm3,rho_v_molm3,rho_l_kgm3,rho_v_kgm3,p_Pa,h_l_Jmol,h_v_Jmol,r_P,r_mu,iterations,x1_molmol,w1_kgkg,notes
327.75418994413405,CONVERGED,4025.900962198632,439.89964692945995,472.98138053464845,51.68143584629363,1014037.6780216293,24857.35940165655,49706.891182093874,7.2211554872402e-14,6.007451055414165e-15,11,0.9385037942295681,0.911,The solution converged.
328.49162011173183,CONVERGED,4025.099940014617,453.351794516774,472.887272760515,53.261856079365856,1042457.6417937779,24278.681207497262,49760.16500437718,2.0101303965493494e-14,2.6639844181333196e-15,11,0.9385037942295681,0.911,The solution converged.
329.2290502793296,CONVERGED,4024.135326946519,467.7270064985144,472.77394557613695,54.95072216734051,1072480.2553590448,23815.912385468862,49811.79331162177,4.1248146129669586e-14,2.6580174402063256e-15,11,0.9385037942295681,0.911,The solution converged.
329.9664804469274,CONVERGED,4023.0080757014857,483.03709301349164,472.6415109099364,56.74942161969965,1104081.199777157,23468.010238892144,49861.777889505276,7.19106977838173e-14,9.282269965661607e-15,11,0.9385037942295681,0.911,The solution converged.
330.70391061452517,CONVERGED,4021.718438661569,499.2930173595056,472.4899984129188,58.659242455144515,1137230.2759919316,23232.88350846446,49910.12333862603,6.469620528740197e-14,7.276949125146256e-15,11,0.9385037942295681,0.911,The solution converged.
331.4413407821229,CONVERGED,4020.266003709381,516.5047494400767,472.3193596676359,60.68135598384273,1171891.2035768605,23107.48469094947,49956.83734644093,1.3708878744957089e-14,1.3201379094714064e-15,13,0.9385037942295681,0.911,The solution converged.
332.1787709497207,CONVERGED,4018.649723253801,534.6811300735318,472.1294715982598,62.816800865835006,1208021.4874032165,23087.909167458693,50001.9309188926,2.1586563120900298e-14,5.268828919819683e-15,12,0.9385037942295681,0.911,The solution converged.
332.91620111731845,CONVERGED,4016.8679369208257,553.8297490332833,471.920139136408,65.06646878264561,1245572.3594519529,23169.49900264897,50045.41856544821,2.0561929307097475e-15,0.0,12,0.9385037942295681,0.911,The solution converged.
333.6536312849162,CONVERGED,4014.9183882992656,573.956839420762,471.6910971885054,67.43109202772821,1284488.8011714611,23346.9493688765,50087.31843229219,3.570886469230465e-14,3.934154203994354e-15,13,0.9385037942295681,0.911,The solution converged.
334.39106145251395,CONVERGED,4012.7982360612264,595.0671906866537,471.4420119422693,69.91123328780033,1324709.6498300878,23614.415676675642,50127.65237954006,1.476381942973964e-14,0.0,12,0.9385037942295681,0.911,The solution converged.
335.12849162011173,CONVERGED,4010.5040597128345,617.164082318452,471.1724815423313,72.50727785215163,1366167.7902821673,23965.619648451593,50166.445999559386,2.147368815826671e-14,5.2224539503313724e-15,13,0.9385037942295681,0.911,The solution converged.
335.8659217877095,CONVERGED,4008.031860170583,640.2492399070918,470.8820361579489,75.21942845114992,1408790.4315130757,24393.95274954761,50203.72857478884,1.6361719391419044e-14,1.1724721840287363e-14,15,0.9385037942295681,0.911,The solution converged.
336.6033519553073,CONVERGED,4005.3770553020204,664.3228149996421,470.5701374591053,78.04770288924256,1452499.465309269,24892.57558355699,50239.53297481565,5.770675564245124e-15,1.2998928150620656e-15,12,0.9385037942295681,0.911,The solution converged.
337.340782122905,CONVERGED,4002.5344705153148,689.3833898441924,470.236177510928,80.99193460240771,1497211.9024720257,25454.512060893005,50273.8954938888,3.4056576010388856e-14,2.5941024739374533e-15,11,0.9385037942295681,0.911,The solution converged.
338.0782122905028,CONVERGED,3999.4983244297628,715.4280078418857,469.8794770901941,84.05177623579927,1542840.3802132942,26072.737355635996,50306.85563148478,1.5091039010897635e-16,1.294222055210516e-15,11,0.9385037942295681,0.911,The solution converged.
338.81564245810057,CONVERGED,3996.2622096069745,742.4522302459519,469.49928342154135,87.22670630501044,1589293.732785609,26740.258870501424,50338.45581997145,6.592474851115203e-15,0.0,11,0.9385037942295681,0.911,The solution converged.
339.5530726256983,CONVERGED,3992.8190682691893,770.4502193894975,469.09476732474394,90.5160389740576,1636477.616045745,27450.189628980304,50368.74110480301,2.7032341817866106e-15,1.288600557636058e-15,12,0.9385037942295681,0.911,The solution converged.
340.29050279329607,CONVERGED,3989.16116287585,799.4148484879715,468.6650197579131,93.91893695547951,1684295.1755701574,28195.81370351298,50397.75878398034,3.594142418030369e-15,1.2858080820383438e-15,15,0.9385037942295681,0.911,The solution converged.
341.02793296089385,CONVERGED,3985.2800413696377,829.3378378481128,468.20904773444124,97.43442751279167,1732647.7471432039,28970.64346584952,50425.55801468218,4.703248274972024e-15,2.5660553663953736e-15,12,0.9385037942295681,0.911,The solution converged.
341.76536312849163,CONVERGED,3981.166496837551,860.209917126077,467.7257695837998,101.06142152331799,1781435.5779469607,29768.46860809379,50452.18939596144,3.3981564138160746e-15,1.2802592829397083e-15,18,0.9385037942295681,0.911,The solution converged.
342.5027932960894,CONVERGED,3976.810521257865,892.021013113106,467.21400951751883,104.79873554011591,1830558.5565876358,30583.39702852519,50477.704537152196,6.35955191971274e-15,1.2775028037632868e-15,17,0.9385037942295681,0.911,The solution converged.
343.24022346368713,CONVERGED,3972.201252917378,924.7604623912805,466.6724914515236,108.64511677575324,1879916.9401955549,31409.887803978538,50502.15562209209,2.848585854799493e-15,0.0,18,0.9385037942295681,0.911,The solution converged.
343.9776536312849,CONVERGED,3967.326916980842,958.4172480978234,466.099832023957,112.5992709184686,1929412.067212576,32242.77657972798,50525.59497937517,1.0860696004209009e-15,1.272025301973618e-15,16,0.9385037942295681,0.911,The solution converged.
344.7150837988827,CONVERGED,3962.174758570578,992.980259970988,465.4945327330651,116.65989268355966,1978947.0451091193,33077.293798373816,50548.074668565554,2.9413450479801915e-15,1.2693041276597885e-15,13,0.9385037942295681,0.911,The solution converged.
345.45251396648047,CONVERGED,3956.730967562823,1028.438576834654,464.85497110192557,120.82569900097407,2028427.4031236812,33909.07626152778,50569.646091584495,1.1478381888122867e-15,1.2665945710123487e-15,13,0.9385037942295681,0.911,The solution converged.
346.18994413407825,CONVERGED,3950.9805941189684,1064.7817707269328,464.17939075466865,125.09546474573814,2077761.701153601,34734.17257285891,50590.35963730775,6.7235037643999005e-16,0.0,13,0.9385037942295681,0.911,The solution converged.
346.92737430167597,CONVERGED,3944.9074537336073,1102.0002320100375,463.46589026108467,129.46806093336133,2126862.0871100645,35549.04304935084,50610.264365777315,4.378857379892178e-15,1.261210014381958e-15,12,0.9385037942295681,0.911,The solution converged.
347.66480446927375,CONVERGED,3938.4940202823595,1140.0855150426164,462.7124105713902,133.94249533101336,2175644.7963454504,36350.554710716555,50629.40773635481,8.561347662815842e-16,1.258534867803053e-15,12,0.9385037942295681,0.911,The solution converged.
348.4022346368715,CONVERGED,3931.721305170663,1179.0307043822502,461.91672081807127,138.5179554806797,2224030.5881247856,37135.97196629343,50647.835381668345,2.093771955269583e-16,2.5117420913706495e-15,11,0.9385037942295681,0.911,The solution converged.
349.13966480446925,CONVERGED,3924.568720194112,1218.8308020580662,461.07640220408507,143.19385419773127,2271945.1155098816,37902.94361599595,50665.59092638785,2.6644995487234873e-15,1.253218476272395e-15,11,0.9385037942295681,0.911,The solution converged.
349.877094972067,CONVERGED,3917.0139210859743,1259.483137259858,460.1888296221015,147.96987770308849,2319319.2264173115,38649.48676870011,50682.71584678211,4.617824698768281e-15,2.501154176825688e-15,11,0.9385037942295681,0.911,The solution converged.
350.6145251396648,CONVERGED,3909.032627899817,1300.9878008932487,459.25115055222716,152.8460366767624,2366089.194966384,39373.96825946927,50699.2493637386,1.3776441809922916e-15,1.2479468115538494e-15,13,0.9385037942295681,0.911,The solution converged.
351.3519553072626,CONVERGED,3900.5984172884373,1343.3481089273876,458.2602606579781,157.82272069407566,2412196.883521186,40075.084117993974,50715.22835853601,5.791334328746753e-16,0.0,12,0.9385037942295681,0.911,The solution converged.
352.08938547486036,CONVERGED,3891.682480302371,1386.5711004125815,457.212775331333,162.9007567350665,2457589.837024639,40751.83760615288,50730.68729718344,1.1368730785561204e-15,1.242719311581613e-15,18,0.9385037942295681,0.911,The solution converged.
352.8268156424581,CONVERGED,3882.253337412156,1430.6680786055854,456.10499621223687,168.0814727583794,2502221.312301618,41403.51630430993,50745.658145566216,3.7219832236135027e-16,1.2401219502995691e-15,21,0.9385037942295681,0.911,The solution converged.
353.56424581005587,CONVERGED,3872.2764998725397,1475.6552069943775,454.93287140410933,173.36676772499973,2546050.245952412,42029.66868539126,50760.17025387575,7.315822428061271e-16,0.0,12,0.9385037942295681,0.911,The solution converged.
354.30167597765364,CONVERGED,3861.7140630270833,1521.5541764325087,453.69194769339646,178.75918997626866,2589041.1652572234,42630.08057443146,50774.25018462984,3.5971717526667864e-16,0.0,12,0.9385037942295681,0.911,The solution converged.
355.03910614525137,CONVERGED,3850.5242123037087,1568.392965463221,452.3773125116537,184.2620265602612,2631164.047155175,43204.75185064748,50787.92145364177,3.5395838416932925e-16,1.2323946043101649e-15,12,0.9385037942295681,0.911,The solution converged.
355.77653631284915,CONVERGED,3838.660615891001,1616.2067238232148,450.9835225843615,189.8794070298765,2672394.1308449097,43753.873710741405,50801.20414694822,1.9167360462529016e-15,1.2298401779586645e-15,12,0.9385037942295681,0.911,The solution converged.
356.5139664804469,CONVERGED,3826.07166852321,1665.0388199576764,449.5045150873058,195.61642650972598,2712711.689878608,44277.80677779311,50814.11436798597,5.149769019448328e-16,1.2272963189971102e-15,12,0.9385037942295681,0.911,The solution converged.
357.2513966480447,CONVERGED,3812.6995370673094,1714.9421085336191,447.93349551775117,201.47929460943652,2752101.7697898624,44777.06031188726,50826.66345671011,5.752870021834995e-15,1.2247629619866076e-15,12,0.9385037942295681,0.911,The solution converged.
357.9888268156425,CONVERGED,3798.4789385381555,1765.9804955927218,446.26279413003624,207.4755193050119,2790553.897317061,45252.2727593486,50838.85690349242,1.5018350263003286e-15,1.2222400420274592e-15,12,0.9385037942295681,0.911,The solution converged.
358.7262569832402,CONVERGED,3783.3355512836715,1818.2309106606701,444.4836792742935,213.61413863131793,2828061.7671679016,45704.19387125239,50850.692851727224,2.305203548944022e-15,3.659182484260867e-15,12,0.9385037942295681,0.911,The solution converged.
359.463687150838,CONVERGED,3767.183914629056,1871.785842641711,442.586110636981,219.90601861065016,2864622.9120317223,46133.668635196766,50862.16003784486,1.3004470092085408e-15,1.2172252563272347e-15,12,0.9385037942295681,0.911,The solution converged.
360.20111731843576,CONVERGED,3749.92460146498,1926.7566695351575,440.55840706352643,226.364244443159,2900238.361195297,46541.623307904796,50873.23494527427,1.6055966072934183e-15,0.0,12,0.9385037942295681,0.911,The solution converged.
360.9385474860335,CONVERGED,3731.440334977712,1983.2781281876469,438.38679033390287,233.00464563392418,2934912.2926773285,46929.05392877444,50883.87783111989,1.903953130604582e-15,1.2122514532738917e-15,14,0.9385037942295681,0.911,The solution converged.
361.67597765363126,CONVERGED,3711.5905338059874,2041.5144607301131,436.0547443025436,239.8465181046687,2968651.683274702,47297.017870099146,50894.02708686916,1.5685952310648687e-15,0.0,19,0.9385037942295681,0.911,The solution converged.
362.41340782122904,CONVERGED,3690.203450477661,2101.66809818574,433.5420912856853,246.91364438400097,3001465.9603305315,47646.62930317064,50903.591052417156,6.205784686046669e-16,0.0,20,0.9385037942295681,0.911,The solution converged.
363.1508379888268,CONVERGED,3667.0644992318175,2163.992316085008,430.8236207601694,254.23578044733807,3033366.6584022986,47979.060060429416,50912.43578646376,1.5351302356339845e-16,0.0,21,0.9385037942295681,0.911,The solution converged.
363.8882681564246,CONVERGED,3641.8983065644006,2228.810366936537,427.8669805789029,261.850903487667,3064367.0833380884,48295.54852591357,50920.36613216178,4.558800639515582e-16,0.0,22,0.9385037942295681,0.911,The solution converged.
364.6256983240223,CONVERGED,3614.339913622036,2296.545708133529,424.6292936954984,269.80876322916504,3094481.985571081,48597.42150686188,50927.09508731205,1.5048117567949014e-16,0.0,24,0.9385037942295681,0.911,The solution converged.
365.3631284916201,CONVERGED,3583.8860880044977,2367.772428138456,421.0514380506645,278.17680622754193,3123727.2437222134,48886.139036637236,50932.19148514236,1.9379402433956376e-15,2.3951419539180305e-15,13,0.9385037942295681,0.911,The solution converged.
366.1005586592179,CONVERGED,3549.8073187803575,2443.305374729207,417.04770734146376,287.05076455135344,3152119.5588595895,49163.3838008933,50934.98424696737,7.386478821828249e-16,0.0,14,0.9385037942295681,0.911,The solution converged.
366.83798882681566,CONVERGED,3510.974012564881,2524.3765686922034,412.48539173634015,296.57538167488775,3179676.1589999693,49431.247825108796,50934.37052167387,2.1967392150441182e-15,1.1927561813645162e-15,14,0.9385037942295681,0.911,The solution converged.
367.57541899441344,CONVERGED,3465.467919716956,2613.027008208781,407.13912643571666,306.9904434613693,3206414.512643376,49692.66452716855,50928.379563949355,2.9045607514035794e-16,1.190363272738762e-15,19,0.9385037942295681,0.911,The solution converged.
368.31284916201116,CONVERGED,3409.532714789209,2713.16012124432,400.5676010316824,318.7545425997933,3232352.0492943577,49952.605865941536,50912.97258072633,0.0,0.0,19,0.9385037942295681,0.911,The solution converged.
369.05027932960894,CONVERGED,3333.6026070551447,2834.5182401171287,391.6469823882001,333.01225314521156,3257505.8840199206,50222.72186011362,50877.40123846123,7.147512604537349e-16,0.0,24,0.9385037942295681,0.911,The solution converged.
369.7877094972067,CONVERGED,3178.4428790703228,3036.5485520506722,373.41810317961597,356.7477043511418,3281892.542091103,50574.275380795414,50751.271901576314,5.675521441796346e-16,0.0,46,0.9385037942295681,0.911,The solution converged.
370.52513966480444,DIVERGED,4173.623181184076,4173.62318118397,490.336466943237,490.3364669432245,3413906.079441793,49989.72284361577,49989.72284361579,2.7280263514682245e-15,1.180886886995953e-15,55,0.9385037942295681,0.911,"The iteration is not making good progress, as measured by the 
 improvement from the last ten iterations."
371.2625698324022,DIVERGED,4921.321795009479,4921.3217949482605,578.1795425458339,578.1795425386417,3515506.195122487,50190.10658050204,50190.10658049229,1.6557405301753235e-14,5.892706594823612e-15,54,0.9385037942295681,0.911,"The iteration is not making good progress, as measured by the 
 improvement from the last ten iterations."
372.0,DIVERGED,4922.624076767446,4675.46434080238,578.3325406025451,549.2950768827488,3504318.731858748,50328.818146523496,50304.68909092511,0.0027259543199266555,0.0006497999177969732,23,0.9385037942295681,0.911,"The iteration is not making good progress, as measured by the 
 improvement from the last ten iterations."
